,RR,TPP,SLP,comparedProfit
2053,3,0.126,0.052000000000000005,-4300.000000000004
2046,3,0.112,0.052000000000000005,-4300.000000000004
2143,3,0.11599999999999999,0.054,-4300.000000000004
2142,3,0.114,0.054,-4300.000000000004
2141,3,0.112,0.054,-4300.000000000004
2047,3,0.114,0.052000000000000005,-4300.000000000004
2048,3,0.11599999999999999,0.052000000000000005,-4300.000000000004
2049,3,0.118,0.052000000000000005,-4300.000000000004
2050,3,0.12,0.052000000000000005,-4300.000000000004
2052,3,0.124,0.052000000000000005,-4300.000000000004
2051,3,0.122,0.052000000000000005,-4300.000000000004
2054,3,0.128,0.052000000000000005,-4300.000000000004
2148,3,0.126,0.054,-4300.000000000004
2145,3,0.12,0.054,-4300.000000000004
2149,3,0.128,0.054,-4300.000000000004
2147,3,0.124,0.054,-4300.000000000004
2146,3,0.122,0.054,-4300.000000000004
2144,3,0.118,0.054,-4300.000000000004
2436,3,0.132,0.060000000000000005,-4304.0
2438,3,0.136,0.060000000000000005,-4304.0
2343,3,0.136,0.058,-4304.0
2342,3,0.134,0.058,-4304.0
2341,3,0.132,0.058,-4304.0
2437,3,0.134,0.060000000000000005,-4304.0
465,10,0.18000000000000002,0.018000000000000002,-4314.0
464,10,0.17800000000000002,0.018000000000000002,-4314.0
466,11,0.18200000000000002,0.018000000000000002,-4314.0
463,10,0.17600000000000002,0.018000000000000002,-4314.0
625,6,0.12,0.022,-4375.999999999996
1093,4,0.106,0.032,-4387.000000000004
1092,4,0.104,0.032,-4387.000000000004
1094,4,0.108,0.032,-4387.000000000004
1517,5,0.194,0.04,-4390.0
1516,5,0.192,0.04,-4390.0
1510,5,0.18000000000000002,0.04,-4390.0
1511,5,0.18200000000000002,0.04,-4390.0
1512,5,0.18400000000000002,0.04,-4390.0
1513,5,0.186,0.04,-4390.0
1514,5,0.188,0.04,-4390.0
1515,5,0.19,0.04,-4390.0
1509,5,0.17800000000000002,0.04,-4390.0
1518,5,0.196,0.04,-4390.0
1519,5,0.198,0.04,-4390.0
1471,3,0.102,0.04,-4394.000000000007
1472,3,0.104,0.04,-4394.000000000007
297,3,0.034,0.016,-4395.000000000011
633,7,0.136,0.022,-4401.0
632,7,0.134,0.022,-4401.0
631,7,0.132,0.022,-4401.0
14,4,0.038,0.01,-4405.000000000033
1464,3,0.088,0.04,-4411.0
1463,3,0.086,0.04,-4411.0
1303,5,0.14600000000000002,0.036000000000000004,-4422.000000000011
1302,4,0.14400000000000002,0.036000000000000004,-4422.000000000011
1206,5,0.14200000000000002,0.034,-4422.000000000011
1304,5,0.14800000000000002,0.036000000000000004,-4422.000000000011
1301,4,0.14200000000000002,0.036000000000000004,-4422.000000000011
1396,4,0.14200000000000002,0.038,-4422.000000000011
1207,5,0.14400000000000002,0.034,-4422.000000000011
1208,5,0.14600000000000002,0.034,-4422.000000000011
1209,5,0.14800000000000002,0.034,-4422.000000000011
1210,5,0.15000000000000002,0.034,-4422.000000000011
1400,4,0.15000000000000002,0.038,-4422.000000000011
1398,4,0.14600000000000002,0.038,-4422.000000000011
1397,4,0.14400000000000002,0.038,-4422.000000000011
1305,5,0.15000000000000002,0.036000000000000004,-4422.000000000011
1399,4,0.14800000000000002,0.038,-4422.000000000011
467,11,0.18400000000000002,0.018000000000000002,-4445.0
2435,3,0.13,0.060000000000000005,-4450.000000000004
2340,3,0.13,0.058,-4450.000000000004
199,3,0.028000000000000004,0.014,-4451.999999999996
1578,3,0.126,0.042,-4452.0
1579,4,0.128,0.042,-4452.0
1580,4,0.13,0.042,-4452.0
1128,6,0.17600000000000002,0.032,-4453.000000000004
1126,6,0.17200000000000001,0.032,-4453.000000000004
1127,6,0.17400000000000002,0.032,-4453.000000000004
2434,3,0.128,0.060000000000000005,-4477.000000000004
2334,3,0.118,0.058,-4477.000000000004
2336,3,0.122,0.058,-4477.000000000004
2431,3,0.122,0.060000000000000005,-4477.000000000004
2337,3,0.124,0.058,-4477.000000000004
2338,3,0.126,0.058,-4477.000000000004
2339,3,0.128,0.058,-4477.000000000004
2335,3,0.12,0.058,-4477.000000000004
2433,3,0.126,0.060000000000000005,-4477.000000000004
2432,3,0.124,0.060000000000000005,-4477.000000000004
1469,3,0.09799999999999999,0.04,-4482.000000000007
1468,3,0.096,0.04,-4482.000000000007
1470,3,0.09999999999999999,0.04,-4482.000000000007
1467,3,0.094,0.04,-4482.000000000007
85,18,0.18000000000000002,0.01,-4494.999999999996
86,19,0.18200000000000002,0.01,-4494.999999999996
84,18,0.17800000000000002,0.01,-4494.999999999996
3206,3,0.15200000000000002,0.076,-4521.000000000007
3207,3,0.15400000000000003,0.076,-4521.000000000007
1589,4,0.14800000000000002,0.042,-4529.000000000004
1590,4,0.15000000000000002,0.042,-4529.000000000004
1591,4,0.15200000000000002,0.042,-4529.000000000004
1592,4,0.15400000000000003,0.042,-4529.000000000004
630,6,0.13,0.022,-4529.000000000007
610,5,0.09,0.022,-4595.000000000011
1577,3,0.124,0.042,-4598.000000000004
1984,4,0.17800000000000002,0.05,-4602.999999999996
1985,4,0.18000000000000002,0.05,-4602.999999999996
1986,4,0.18200000000000002,0.05,-4602.999999999996
1892,4,0.18400000000000002,0.048,-4602.999999999996
1889,4,0.17800000000000002,0.048,-4602.999999999996
1989,4,0.188,0.05,-4602.999999999996
1987,4,0.18400000000000002,0.05,-4602.999999999996
1988,4,0.186,0.05,-4602.999999999996
1990,4,0.19,0.05,-4602.999999999996
1991,4,0.192,0.05,-4602.999999999996
1992,4,0.194,0.05,-4602.999999999996
1891,4,0.18200000000000002,0.048,-4602.999999999996
1994,4,0.198,0.05,-4602.999999999996
1893,4,0.186,0.048,-4602.999999999996
1890,4,0.18000000000000002,0.048,-4602.999999999996
1899,5,0.198,0.048,-4602.999999999996
1898,5,0.196,0.048,-4602.999999999996
1897,5,0.194,0.048,-4602.999999999996
1896,4,0.192,0.048,-4602.999999999996
1895,4,0.19,0.048,-4602.999999999996
1894,4,0.188,0.048,-4602.999999999996
1993,4,0.196,0.05,-4602.999999999996
2088,4,0.196,0.052000000000000005,-4602.999999999996
2087,4,0.194,0.052000000000000005,-4602.999999999996
1700,5,0.18000000000000002,0.044000000000000004,-4602.999999999996
1709,5,0.198,0.044000000000000004,-4602.999999999996
1707,5,0.194,0.044000000000000004,-4602.999999999996
1706,5,0.192,0.044000000000000004,-4602.999999999996
1705,5,0.19,0.044000000000000004,-4602.999999999996
1804,5,0.198,0.046000000000000006,-4602.999999999996
1802,5,0.194,0.046000000000000006,-4602.999999999996
1704,5,0.188,0.044000000000000004,-4602.999999999996
1703,5,0.186,0.044000000000000004,-4602.999999999996
1702,5,0.18400000000000002,0.044000000000000004,-4602.999999999996
1701,5,0.18200000000000002,0.044000000000000004,-4602.999999999996
2086,4,0.192,0.052000000000000005,-4602.999999999996
2183,4,0.196,0.054,-4602.999999999996
1801,5,0.192,0.046000000000000006,-4602.999999999996
2089,4,0.198,0.052000000000000005,-4602.999999999996
1699,5,0.17800000000000002,0.044000000000000004,-4602.999999999996
1800,5,0.19,0.046000000000000006,-4602.999999999996
1799,5,0.188,0.046000000000000006,-4602.999999999996
1798,5,0.186,0.046000000000000006,-4602.999999999996
1797,4,0.18400000000000002,0.046000000000000006,-4602.999999999996
1796,4,0.18200000000000002,0.046000000000000006,-4602.999999999996
1795,4,0.18000000000000002,0.046000000000000006,-4602.999999999996
1794,4,0.17800000000000002,0.046000000000000006,-4602.999999999996
2184,4,0.198,0.054,-4602.999999999996
1708,5,0.196,0.044000000000000004,-4602.999999999996
2182,4,0.194,0.054,-4602.999999999996
2085,4,0.19,0.052000000000000005,-4602.999999999996
1803,5,0.196,0.046000000000000006,-4602.999999999996
2174,4,0.17800000000000002,0.054,-4602.999999999996
2175,4,0.18000000000000002,0.054,-4602.999999999996
2176,4,0.18200000000000002,0.054,-4602.999999999996
2177,4,0.18400000000000002,0.054,-4602.999999999996
2079,4,0.17800000000000002,0.052000000000000005,-4602.999999999996
2080,4,0.18000000000000002,0.052000000000000005,-4602.999999999996
2081,4,0.18200000000000002,0.052000000000000005,-4602.999999999996
2181,4,0.192,0.054,-4602.999999999996
2083,4,0.186,0.052000000000000005,-4602.999999999996
2084,4,0.188,0.052000000000000005,-4602.999999999996
2082,4,0.18400000000000002,0.052000000000000005,-4602.999999999996
2178,4,0.186,0.054,-4602.999999999996
2179,4,0.188,0.054,-4602.999999999996
2180,4,0.19,0.054,-4602.999999999996
202,3,0.034,0.014,-4604.000000000011
1872,4,0.14400000000000002,0.048,-4605.000000000004
1873,4,0.14600000000000002,0.048,-4605.000000000004
1874,4,0.14800000000000002,0.048,-4605.000000000004
1875,4,0.15000000000000002,0.048,-4605.000000000004
1876,4,0.15200000000000002,0.048,-4605.000000000004
1871,3,0.14200000000000002,0.048,-4605.000000000004
1776,4,0.14200000000000002,0.046000000000000006,-4605.000000000004
1777,4,0.14400000000000002,0.046000000000000006,-4605.000000000004
1778,4,0.14600000000000002,0.046000000000000006,-4605.000000000004
1780,4,0.15000000000000002,0.046000000000000006,-4605.000000000004
1877,4,0.15400000000000003,0.048,-4605.000000000004
1779,4,0.14800000000000002,0.046000000000000006,-4605.000000000004
1782,4,0.15400000000000003,0.046000000000000006,-4605.000000000004
1781,4,0.15200000000000002,0.046000000000000006,-4605.000000000004
1852,3,0.104,0.048,-4607.000000000004
1946,3,0.102,0.05,-4607.000000000004
1661,3,0.102,0.044000000000000004,-4607.000000000004
1851,3,0.102,0.048,-4607.000000000004
1947,3,0.104,0.05,-4607.000000000004
1757,3,0.104,0.046000000000000006,-4607.000000000004
1662,3,0.104,0.044000000000000004,-4607.000000000004
1756,3,0.102,0.046000000000000006,-4607.000000000004
1124,6,0.168,0.032,-4610.000000000004
1123,6,0.166,0.032,-4610.000000000004
1122,6,0.164,0.032,-4610.000000000004
1125,6,0.17,0.032,-4610.000000000004
461,10,0.17200000000000001,0.018000000000000002,-4615.000000000004
462,10,0.17400000000000002,0.018000000000000002,-4615.000000000004
2279,4,0.198,0.056,-4622.0
2278,4,0.196,0.056,-4622.0
2277,4,0.194,0.056,-4622.0
1572,3,0.114,0.042,-4625.000000000004
1570,3,0.11,0.042,-4625.000000000004
1571,3,0.112,0.042,-4625.000000000004
1575,3,0.12,0.042,-4625.000000000004
1573,3,0.11599999999999999,0.042,-4625.000000000004
1574,3,0.118,0.042,-4625.000000000004
1568,3,0.106,0.042,-4625.000000000004
1569,3,0.108,0.042,-4625.000000000004
1576,3,0.122,0.042,-4625.000000000004
87,19,0.18400000000000002,0.01,-4625.999999999996
9,3,0.028000000000000004,0.01,-4636.999999999996
7,3,0.024,0.01,-4637.999999999993
1971,4,0.15200000000000002,0.05,-4664.000000000004
1966,3,0.14200000000000002,0.05,-4664.000000000004
1969,3,0.14800000000000002,0.05,-4664.000000000004
1968,3,0.14600000000000002,0.05,-4664.000000000004
1970,4,0.15000000000000002,0.05,-4664.000000000004
1967,3,0.14400000000000002,0.05,-4664.000000000004
1972,4,0.15400000000000003,0.05,-4664.000000000004
3788,3,0.17600000000000002,0.088,-4678.0
298,3,0.036000000000000004,0.016,-4678.000000000018
1084,3,0.088,0.032,-4680.0
1083,3,0.086,0.032,-4680.0
425,6,0.09999999999999999,0.018000000000000002,-4684.999999999996
427,6,0.104,0.018000000000000002,-4684.999999999996
426,6,0.102,0.018000000000000002,-4684.999999999996
405,4,0.060000000000000005,0.018000000000000002,-4687.000000000007
1466,3,0.092,0.04,-4689.000000000004
1660,3,0.09999999999999999,0.044000000000000004,-4695.000000000004
1659,3,0.09799999999999999,0.044000000000000004,-4695.000000000004
1658,3,0.096,0.044000000000000004,-4695.000000000004
1657,3,0.094,0.044000000000000004,-4695.000000000004
1754,3,0.09799999999999999,0.046000000000000006,-4695.000000000004
1849,3,0.09799999999999999,0.048,-4695.000000000004
1752,3,0.094,0.046000000000000006,-4695.000000000004
1850,3,0.09999999999999999,0.048,-4695.000000000004
1755,3,0.09999999999999999,0.046000000000000006,-4695.000000000004
1753,3,0.096,0.046000000000000006,-4695.000000000004
1848,2,0.096,0.048,-4695.000000000004
1203,4,0.136,0.034,-4695.000000000011
1204,5,0.138,0.034,-4695.000000000011
1205,5,0.14,0.034,-4695.000000000011
201,3,0.032,0.014,-4708.000000000004
460,10,0.17,0.018000000000000002,-4718.000000000004
459,10,0.168,0.018000000000000002,-4718.000000000004
458,10,0.166,0.018000000000000002,-4718.000000000004
456,9,0.162,0.018000000000000002,-4718.000000000004
457,10,0.164,0.018000000000000002,-4718.000000000004
403,4,0.056,0.018000000000000002,-4739.000000000007
2044,3,0.108,0.052000000000000005,-4744.000000000004
2139,2,0.108,0.054,-4744.000000000004
2140,3,0.11,0.054,-4744.000000000004
2045,3,0.11,0.052000000000000005,-4744.000000000004
109,4,0.038,0.012,-4771.000000000007
3121,3,0.17200000000000001,0.074,-4778.0
3122,3,0.17400000000000002,0.074,-4778.0
3123,3,0.17600000000000002,0.074,-4778.0
2276,4,0.192,0.056,-4779.0
2275,4,0.19,0.056,-4779.0
2274,4,0.188,0.056,-4779.0
2273,4,0.186,0.056,-4779.0
2367,4,0.18400000000000002,0.058,-4779.999999999996
2463,4,0.186,0.060000000000000005,-4779.999999999996
2364,4,0.17800000000000002,0.058,-4779.999999999996
2459,3,0.17800000000000002,0.060000000000000005,-4779.999999999996
2365,4,0.18000000000000002,0.058,-4779.999999999996
2366,4,0.18200000000000002,0.058,-4779.999999999996
2460,3,0.18000000000000002,0.060000000000000005,-4779.999999999996
2461,4,0.18200000000000002,0.060000000000000005,-4779.999999999996
2462,4,0.18400000000000002,0.060000000000000005,-4779.999999999996
2464,4,0.188,0.060000000000000005,-4779.999999999996
2368,4,0.186,0.058,-4779.999999999996
2465,4,0.19,0.060000000000000005,-4779.999999999996
2466,4,0.192,0.060000000000000005,-4779.999999999996
2374,4,0.198,0.058,-4779.999999999996
2373,4,0.196,0.058,-4779.999999999996
2372,4,0.194,0.058,-4779.999999999996
2371,4,0.192,0.058,-4779.999999999996
2370,4,0.19,0.058,-4779.999999999996
2467,4,0.194,0.060000000000000005,-4779.999999999996
2468,4,0.196,0.060000000000000005,-4779.999999999996
2469,4,0.198,0.060000000000000005,-4779.999999999996
2369,4,0.188,0.058,-4779.999999999996
404,4,0.058,0.018000000000000002,-4788.000000000007
1300,4,0.14,0.036000000000000004,-4795.000000000011
1297,4,0.134,0.036000000000000004,-4795.000000000011
1298,4,0.136,0.036000000000000004,-4795.000000000011
1299,4,0.138,0.036000000000000004,-4795.000000000011
38,9,0.086,0.01,-4805.999999999996
2043,3,0.106,0.052000000000000005,-4832.000000000004
421,6,0.092,0.018000000000000002,-4885.999999999996
1656,3,0.092,0.044000000000000004,-4902.0
663,9,0.196,0.022,-4910.0
664,10,0.198,0.022,-4910.0
394,3,0.038,0.018000000000000002,-4932.000000000015
3118,3,0.166,0.074,-4935.0
3119,3,0.168,0.074,-4935.0
3120,3,0.17,0.074,-4935.0
3117,3,0.164,0.074,-4935.0
1506,5,0.17200000000000001,0.04,-4939.000000000004
1507,5,0.17400000000000002,0.04,-4939.000000000004
1508,5,0.17600000000000002,0.04,-4939.000000000004
2271,4,0.18200000000000002,0.056,-4941.999999999996
2270,4,0.18000000000000002,0.056,-4941.999999999996
2272,4,0.18400000000000002,0.056,-4941.999999999996
2269,4,0.17800000000000002,0.056,-4941.999999999996
395,3,0.04,0.018000000000000002,-4945.000000000018
591,3,0.052000000000000005,0.022,-4972.000000000007
396,3,0.042,0.018000000000000002,-4973.000000000007
6,3,0.022,0.01,-4996.999999999993
1171,3,0.072,0.034,-5010.999999999996
118,5,0.056,0.012,-5024.0
120,5,0.060000000000000005,0.012,-5047.000000000004
1605,5,0.18000000000000002,0.042,-5064.999999999996
1607,5,0.18400000000000002,0.042,-5064.999999999996
1613,5,0.196,0.042,-5064.999999999996
1611,5,0.192,0.042,-5064.999999999996
1610,5,0.19,0.042,-5064.999999999996
1609,5,0.188,0.042,-5064.999999999996
1608,5,0.186,0.042,-5064.999999999996
1614,5,0.198,0.042,-5064.999999999996
1606,5,0.18200000000000002,0.042,-5064.999999999996
1604,5,0.17800000000000002,0.042,-5064.999999999996
1612,5,0.194,0.042,-5064.999999999996
1566,3,0.102,0.042,-5069.000000000004
1567,3,0.104,0.042,-5069.000000000004
1559,3,0.088,0.042,-5085.999999999996
1558,3,0.086,0.042,-5085.999999999996
1505,5,0.17,0.04,-5096.000000000004
1504,5,0.168,0.04,-5096.000000000004
1503,5,0.166,0.04,-5096.000000000004
1502,5,0.164,0.04,-5096.000000000004
1267,3,0.074,0.036000000000000004,-5102.0
1172,3,0.074,0.034,-5102.0
592,3,0.054,0.022,-5116.000000000007
11,4,0.032,0.01,-5145.000000000018
2562,4,0.194,0.062000000000000006,-5146.0
2754,3,0.198,0.066,-5146.0
2753,3,0.196,0.066,-5146.0
2563,4,0.196,0.062000000000000006,-5146.0
2564,4,0.198,0.062000000000000006,-5146.0
2752,3,0.194,0.066,-5146.0
2657,4,0.194,0.064,-5146.0
2659,4,0.198,0.064,-5146.0
2658,4,0.196,0.064,-5146.0
119,5,0.058,0.012,-5148.000000000004
2078,4,0.17600000000000002,0.052000000000000005,-5152.0
1793,4,0.17600000000000002,0.046000000000000006,-5152.0
1792,4,0.17400000000000002,0.046000000000000006,-5152.0
1791,4,0.17200000000000001,0.046000000000000006,-5152.0
1698,4,0.17600000000000002,0.044000000000000004,-5152.0
1982,4,0.17400000000000002,0.05,-5152.0
1981,4,0.17200000000000001,0.05,-5152.0
1888,4,0.17600000000000002,0.048,-5152.0
2076,4,0.17200000000000001,0.052000000000000005,-5152.0
1887,4,0.17400000000000002,0.048,-5152.0
1886,4,0.17200000000000001,0.048,-5152.0
1696,4,0.17200000000000001,0.044000000000000004,-5152.0
1697,4,0.17400000000000002,0.044000000000000004,-5152.0
2171,4,0.17200000000000001,0.054,-5152.0
2172,4,0.17400000000000002,0.054,-5152.0
2077,4,0.17400000000000002,0.052000000000000005,-5152.0
2173,4,0.17600000000000002,0.054,-5152.0
1983,4,0.17600000000000002,0.05,-5152.0
1565,3,0.09999999999999999,0.042,-5157.000000000004
1562,3,0.094,0.042,-5157.000000000004
1563,3,0.096,0.042,-5157.000000000004
1564,3,0.09799999999999999,0.042,-5157.000000000004
1176,3,0.082,0.034,-5163.0
1366,3,0.082,0.038,-5163.0
1367,3,0.08399999999999999,0.038,-5163.0
1177,3,0.08399999999999999,0.034,-5163.0
1272,3,0.08399999999999999,0.036000000000000004,-5163.0
1271,3,0.082,0.036000000000000004,-5163.0
596,3,0.062000000000000006,0.022,-5203.0
597,3,0.064,0.022,-5203.0
4178,3,0.196,0.096,-5259.0
4179,3,0.198,0.096,-5259.0
4274,3,0.198,0.09799999999999999,-5259.0
4273,3,0.196,0.09799999999999999,-5259.0
1211,5,0.15200000000000002,0.034,-5264.000000000004
1307,5,0.15400000000000003,0.036000000000000004,-5264.000000000004
1212,5,0.15400000000000003,0.034,-5264.000000000004
1306,5,0.15200000000000002,0.036000000000000004,-5264.000000000004
78,17,0.166,0.01,-5265.000000000004
77,17,0.164,0.01,-5265.000000000004
80,17,0.17,0.01,-5265.000000000004
79,17,0.168,0.01,-5265.000000000004
81,18,0.17200000000000001,0.01,-5265.000000000004
82,18,0.17400000000000002,0.01,-5265.000000000004
424,6,0.09799999999999999,0.018000000000000002,-5289.000000000004
3111,3,0.15200000000000002,0.074,-5294.0
3109,3,0.14800000000000002,0.074,-5294.0
3110,3,0.15000000000000002,0.074,-5294.0
3112,3,0.15400000000000003,0.074,-5294.0
2560,4,0.19,0.062000000000000006,-5303.0
2559,4,0.188,0.062000000000000006,-5303.0
2558,3,0.186,0.062000000000000006,-5303.0
2561,4,0.192,0.062000000000000006,-5303.0
2748,3,0.186,0.066,-5303.0
2749,3,0.188,0.066,-5303.0
2750,3,0.19,0.066,-5303.0
2751,3,0.192,0.066,-5303.0
2656,3,0.192,0.064,-5303.0
2655,3,0.19,0.064,-5303.0
2654,3,0.188,0.064,-5303.0
2653,3,0.186,0.064,-5303.0
3037,3,0.194,0.072,-5308.0
3039,3,0.198,0.072,-5308.0
2942,3,0.194,0.06999999999999999,-5308.0
2849,3,0.198,0.068,-5308.0
2848,3,0.196,0.068,-5308.0
2847,3,0.194,0.068,-5308.0
2943,3,0.196,0.06999999999999999,-5308.0
2944,3,0.198,0.06999999999999999,-5308.0
3038,3,0.196,0.072,-5308.0
1978,4,0.166,0.05,-5309.0
1977,4,0.164,0.05,-5309.0
1980,4,0.17,0.05,-5309.0
1885,4,0.17,0.048,-5309.0
1979,4,0.168,0.05,-5309.0
1882,4,0.164,0.048,-5309.0
1884,4,0.168,0.048,-5309.0
2074,4,0.168,0.052000000000000005,-5309.0
2075,4,0.17,0.052000000000000005,-5309.0
1790,4,0.17,0.046000000000000006,-5309.0
1789,4,0.168,0.046000000000000006,-5309.0
1788,4,0.166,0.046000000000000006,-5309.0
1787,4,0.164,0.046000000000000006,-5309.0
2167,4,0.164,0.054,-5309.0
2168,4,0.166,0.054,-5309.0
2169,4,0.168,0.054,-5309.0
2170,4,0.17,0.054,-5309.0
2072,4,0.164,0.052000000000000005,-5309.0
1883,4,0.166,0.048,-5309.0
2073,4,0.166,0.052000000000000005,-5309.0
1692,4,0.164,0.044000000000000004,-5309.0
1693,4,0.166,0.044000000000000004,-5309.0
1694,4,0.168,0.044000000000000004,-5309.0
1695,4,0.17,0.044000000000000004,-5309.0
2458,3,0.17600000000000002,0.060000000000000005,-5329.0
2457,3,0.17400000000000002,0.060000000000000005,-5329.0
2361,3,0.17200000000000001,0.058,-5329.0
2363,4,0.17600000000000002,0.058,-5329.0
2456,3,0.17200000000000001,0.060000000000000005,-5329.0
2362,3,0.17400000000000002,0.058,-5329.0
1561,3,0.092,0.042,-5364.0
76,17,0.162,0.01,-5368.000000000004
317,5,0.074,0.016,-5384.0
318,5,0.076,0.016,-5384.0
4177,3,0.194,0.096,-5421.999999999996
4176,2,0.192,0.096,-5421.999999999996
2939,3,0.188,0.06999999999999999,-5465.0
2940,3,0.19,0.06999999999999999,-5465.0
2941,3,0.192,0.06999999999999999,-5465.0
2843,3,0.186,0.068,-5465.0
2845,3,0.19,0.068,-5465.0
2846,3,0.192,0.068,-5465.0
2844,3,0.188,0.068,-5465.0
3036,3,0.192,0.072,-5465.0
3033,3,0.186,0.072,-5465.0
2938,3,0.186,0.06999999999999999,-5465.0
3034,3,0.188,0.072,-5465.0
3035,3,0.19,0.072,-5465.0
2555,3,0.18000000000000002,0.062000000000000006,-5465.999999999996
2649,3,0.17800000000000002,0.064,-5465.999999999996
2746,3,0.18200000000000002,0.066,-5465.999999999996
2745,3,0.18000000000000002,0.066,-5465.999999999996
2747,3,0.18400000000000002,0.066,-5465.999999999996
2744,3,0.17800000000000002,0.066,-5465.999999999996
2650,3,0.18000000000000002,0.064,-5465.999999999996
2557,3,0.18400000000000002,0.062000000000000006,-5465.999999999996
2554,3,0.17800000000000002,0.062000000000000006,-5465.999999999996
2651,3,0.18200000000000002,0.064,-5465.999999999996
2556,3,0.18200000000000002,0.062000000000000006,-5465.999999999996
2652,3,0.18400000000000002,0.064,-5465.999999999996
296,2,0.032,0.016,-5480.000000000007
402,3,0.054,0.018000000000000002,-5482.000000000004
2453,3,0.166,0.060000000000000005,-5486.0
2359,3,0.168,0.058,-5486.0
2455,3,0.17,0.060000000000000005,-5486.0
2454,3,0.168,0.060000000000000005,-5486.0
2360,3,0.17,0.058,-5486.0
2452,3,0.164,0.060000000000000005,-5486.0
2358,3,0.166,0.058,-5486.0
2357,3,0.164,0.058,-5486.0
444,8,0.138,0.018000000000000002,-5495.999999999996
448,9,0.14600000000000002,0.018000000000000002,-5495.999999999996
447,8,0.14400000000000002,0.018000000000000002,-5495.999999999996
446,8,0.14200000000000002,0.018000000000000002,-5495.999999999996
445,8,0.14,0.018000000000000002,-5495.999999999996
180,16,0.18000000000000002,0.012,-5496.0
181,16,0.18200000000000002,0.012,-5496.0
182,16,0.18400000000000002,0.012,-5496.0
174,14,0.168,0.012,-5499.000000000004
173,14,0.166,0.012,-5499.000000000004
168,13,0.156,0.012,-5499.000000000004
172,14,0.164,0.012,-5499.000000000004
171,14,0.162,0.012,-5499.000000000004
170,14,0.16,0.012,-5499.000000000004
169,14,0.158,0.012,-5499.000000000004
1401,5,0.15200000000000002,0.038,-5500.000000000007
1402,5,0.15400000000000003,0.038,-5500.000000000007
83,18,0.17600000000000002,0.01,-5558.000000000004
115,5,0.05,0.012,-5589.0
423,6,0.096,0.018000000000000002,-5590.000000000007
422,6,0.094,0.018000000000000002,-5590.000000000007
122,6,0.064,0.012,-5601.999999999996
121,6,0.062000000000000006,0.012,-5601.999999999996
1026,6,0.162,0.03,-5601.999999999996
419,5,0.088,0.018000000000000002,-5605.0
418,5,0.086,0.018000000000000002,-5605.0
417,5,0.08399999999999999,0.018000000000000002,-5605.0
416,5,0.082,0.018000000000000002,-5605.0
1601,5,0.17200000000000001,0.042,-5614.0
1602,5,0.17400000000000002,0.042,-5614.0
1603,5,0.17600000000000002,0.042,-5614.0
103,3,0.026000000000000002,0.012,-5621.999999999993
2937,3,0.18400000000000002,0.06999999999999999,-5627.999999999996
2936,3,0.18200000000000002,0.06999999999999999,-5627.999999999996
3031,3,0.18200000000000002,0.072,-5627.999999999996
2935,3,0.18000000000000002,0.06999999999999999,-5627.999999999996
2934,3,0.17800000000000002,0.06999999999999999,-5627.999999999996
3030,3,0.18000000000000002,0.072,-5627.999999999996
3029,3,0.17800000000000002,0.072,-5627.999999999996
2842,3,0.18400000000000002,0.068,-5627.999999999996
2841,3,0.18200000000000002,0.068,-5627.999999999996
3032,3,0.18400000000000002,0.072,-5627.999999999996
2839,3,0.17800000000000002,0.068,-5627.999999999996
2840,3,0.18000000000000002,0.068,-5627.999999999996
116,5,0.052000000000000005,0.012,-5640.0
415,5,0.08,0.018000000000000002,-5648.999999999996
414,5,0.078,0.018000000000000002,-5648.999999999996
400,3,0.05,0.018000000000000002,-5657.000000000004
18,5,0.046000000000000006,0.01,-5660.000000000004
410,4,0.06999999999999999,0.018000000000000002,-5671.000000000004
409,4,0.068,0.018000000000000002,-5671.000000000004
408,4,0.066,0.018000000000000002,-5671.000000000004
19,5,0.048,0.01,-5687.000000000004
176,15,0.17200000000000001,0.012,-5689.000000000004
178,15,0.17600000000000002,0.012,-5689.000000000004
440,8,0.13,0.018000000000000002,-5689.000000000004
177,15,0.17400000000000002,0.012,-5689.000000000004
368,11,0.17600000000000002,0.016,-5705.000000000004
369,12,0.17800000000000002,0.016,-5705.000000000004
371,12,0.18200000000000002,0.016,-5705.000000000004
370,12,0.18000000000000002,0.016,-5705.000000000004
401,3,0.052000000000000005,0.018000000000000002,-5708.000000000004
399,3,0.048,0.018000000000000002,-5726.000000000004
275,13,0.18000000000000002,0.014,-5733.0
276,14,0.18200000000000002,0.014,-5733.0
277,14,0.18400000000000002,0.014,-5733.0
436,7,0.122,0.018000000000000002,-5735.0
439,8,0.128,0.018000000000000002,-5735.0
438,7,0.126,0.018000000000000002,-5735.0
437,7,0.124,0.018000000000000002,-5735.0
267,12,0.164,0.014,-5736.000000000004
263,12,0.156,0.014,-5736.000000000004
269,12,0.168,0.014,-5736.000000000004
268,12,0.166,0.014,-5736.000000000004
264,12,0.158,0.014,-5736.000000000004
266,12,0.162,0.014,-5736.000000000004
265,12,0.16,0.014,-5736.000000000004
1387,4,0.124,0.038,-5739.000000000007
1382,3,0.114,0.038,-5766.000000000007
1381,3,0.112,0.038,-5766.000000000007
1386,4,0.122,0.038,-5766.000000000007
1385,4,0.12,0.038,-5766.000000000007
1384,4,0.118,0.038,-5766.000000000007
1383,4,0.11599999999999999,0.038,-5766.000000000007
