,RR,TPP,SLP,comparedProfit
2440,3,0.14,0.060000000000000005,-3092.0
2436,3,0.132,0.060000000000000005,-3092.0
2439,3,0.138,0.060000000000000005,-3092.0
2437,3,0.134,0.060000000000000005,-3092.0
1205,5,0.14,0.034,-3092.0000000000036
1206,5,0.14200000000000002,0.034,-3092.0000000000036
1269,3,0.078,0.036000000000000004,-3095.0000000000036
1120,5,0.16,0.032,-3102.0
1119,5,0.158,0.032,-3102.0
1118,5,0.156,0.032,-3102.0
410,4,0.06999999999999999,0.018000000000000002,-3103.0000000000036
620,5,0.11,0.022,-3103.0000000000073
800,4,0.09,0.026000000000000002,-3105.9999999999964
2159,3,0.14800000000000002,0.054,-3106.0
1515,5,0.19,0.04,-3107.999999999989
2158,3,0.14600000000000002,0.054,-3112.0
787,3,0.064,0.026000000000000002,-3112.0000000000073
3699,3,0.188,0.086,-3114.0
3794,3,0.188,0.088,-3114.0
3889,3,0.188,0.09,-3114.0
3984,3,0.188,0.092,-3114.0
595,3,0.060000000000000005,0.022,-3116.000000000011
716,5,0.112,0.024,-3118.0
1285,4,0.11,0.036000000000000004,-3120.9999999999964
262,12,0.15400000000000003,0.014,-3124.0000000000036
885,3,0.06999999999999999,0.028000000000000004,-3128.000000000022
1015,5,0.14,0.03,-3131.0000000000036
2079,4,0.17800000000000002,0.052000000000000005,-3134.9999999999927
167,13,0.15400000000000003,0.012,-3136.000000000018
2173,4,0.17600000000000002,0.054,-3136.9999999999927
2172,4,0.17400000000000002,0.054,-3136.9999999999927
1706,5,0.192,0.044000000000000004,-3137.9999999999927
1705,5,0.19,0.044000000000000004,-3137.9999999999927
415,5,0.08,0.018000000000000002,-3138.999999999989
158,12,0.136,0.012,-3148.0000000000036
28,7,0.066,0.01,-3148.0000000000146
736,7,0.15200000000000002,0.024,-3151.0
174,14,0.168,0.012,-3152.0000000000073
173,14,0.166,0.012,-3152.0000000000073
3888,3,0.186,0.09,-3154.0
3887,3,0.18400000000000002,0.09,-3154.0
3792,3,0.18400000000000002,0.088,-3154.0
3793,3,0.186,0.088,-3154.0
3982,3,0.18400000000000002,0.092,-3154.0
3983,3,0.186,0.092,-3154.0
3697,3,0.18400000000000002,0.086,-3154.0
3698,3,0.186,0.086,-3154.0
1034,6,0.17800000000000002,0.03,-3155.9999999999964
1033,6,0.17600000000000002,0.03,-3155.9999999999964
1130,6,0.18000000000000002,0.032,-3156.0
258,11,0.14600000000000002,0.014,-3156.000000000011
259,11,0.14800000000000002,0.014,-3156.000000000011
2078,4,0.17600000000000002,0.052000000000000005,-3157.999999999989
1080,3,0.08,0.032,-3159.0000000000073
1024,6,0.158,0.03,-3160.0
1023,6,0.156,0.03,-3160.0
1025,6,0.16,0.03,-3160.0
1204,5,0.138,0.034,-3173.0000000000036
748,8,0.17600000000000002,0.024,-3174.9999999999927
165,13,0.15000000000000002,0.012,-3177.000000000011
1800,5,0.19,0.046000000000000006,-3179.9999999999964
789,3,0.068,0.026000000000000002,-3186.0000000000146
1274,3,0.088,0.036000000000000004,-3187.0000000000036
698,4,0.076,0.024,-3187.0000000000073
1218,5,0.166,0.034,-3190.0
715,5,0.11,0.024,-3195.0
2157,3,0.14400000000000002,0.054,-3208.0
2076,4,0.17200000000000001,0.052000000000000005,-3214.9999999999854
2077,4,0.17400000000000002,0.052000000000000005,-3214.9999999999854
1217,5,0.164,0.034,-3214.9999999999964
1801,5,0.192,0.046000000000000006,-3215.9999999999964
1284,3,0.108,0.036000000000000004,-3216.9999999999964
1294,4,0.128,0.036000000000000004,-3217.0
1210,5,0.15000000000000002,0.034,-3221.0
336,7,0.112,0.016,-3222.000000000011
1126,6,0.17200000000000001,0.032,-3225.0
1172,3,0.074,0.034,-3226.0000000000036
1772,3,0.134,0.046000000000000006,-3226.0000000000073
1214,5,0.158,0.034,-3234.0
1213,5,0.156,0.034,-3234.0
1215,5,0.16,0.034,-3234.0
355,10,0.15000000000000002,0.016,-3236.0
3695,3,0.18000000000000002,0.086,-3237.0000000000036
3696,3,0.18200000000000002,0.086,-3237.0000000000036
3789,3,0.17800000000000002,0.088,-3237.0000000000036
3694,3,0.17800000000000002,0.086,-3237.0000000000036
3790,3,0.18000000000000002,0.088,-3237.0000000000036
3885,3,0.18000000000000002,0.09,-3237.0000000000036
3791,3,0.18200000000000002,0.088,-3237.0000000000036
3886,3,0.18200000000000002,0.09,-3237.0000000000036
224,6,0.078,0.014,-3244.0000000000036
71,16,0.15200000000000002,0.01,-3244.000000000011
1088,3,0.096,0.032,-3246.0000000000036
1129,6,0.17800000000000002,0.032,-3247.9999999999964
1128,6,0.17600000000000002,0.032,-3247.9999999999964
471,11,0.192,0.018000000000000002,-3248.9999999999964
1079,3,0.078,0.032,-3249.0000000000073
2638,3,0.156,0.064,-3250.000000000011
1098,4,0.11599999999999999,0.032,-3254.000000000011
337,8,0.114,0.016,-3256.000000000011
2156,3,0.14200000000000002,0.054,-3261.0000000000036
30,7,0.06999999999999999,0.01,-3264.0000000000255
470,11,0.19,0.018000000000000002,-3264.999999999989
1771,3,0.132,0.046000000000000006,-3265.0000000000036
747,8,0.17400000000000002,0.024,-3266.999999999989
746,8,0.17200000000000001,0.024,-3266.999999999989
257,11,0.14400000000000002,0.014,-3268.0000000000073
256,11,0.14200000000000002,0.014,-3268.0000000000073
29,7,0.068,0.01,-3271.0000000000146
1117,5,0.15400000000000003,0.032,-3273.0000000000073
1314,5,0.168,0.036000000000000004,-3275.9999999999964
1676,3,0.132,0.044000000000000004,-3276.0
267,12,0.164,0.014,-3276.9999999999927
268,12,0.166,0.014,-3276.9999999999927
1086,3,0.092,0.032,-3282.0000000000036
2155,3,0.14,0.054,-3284.0
240,8,0.11,0.014,-3285.0000000000146
704,4,0.088,0.024,-3286.0
598,4,0.066,0.022,-3288.0000000000036
688,3,0.056,0.024,-3289.000000000018
714,5,0.108,0.024,-3291.0
619,5,0.108,0.022,-3291.0000000000073
1611,5,0.192,0.042,-3293.9999999999927
1306,5,0.15200000000000002,0.036000000000000004,-3294.0
1127,6,0.17400000000000002,0.032,-3295.0000000000036
36,9,0.082,0.01,-3297.0000000000036
786,3,0.062000000000000006,0.026000000000000002,-3298.0000000000073
335,7,0.11,0.016,-3299.000000000011
1367,3,0.08399999999999999,0.038,-3303.9999999999854
1087,3,0.094,0.032,-3304.0000000000036
1770,3,0.13,0.046000000000000006,-3305.0000000000036
353,10,0.14600000000000002,0.016,-3307.0000000000073
354,10,0.14800000000000002,0.016,-3307.0000000000073
2435,3,0.13,0.060000000000000005,-3307.9999999999964
2831,3,0.162,0.068,-3308.0
1216,5,0.162,0.034,-3312.0000000000036
735,7,0.15000000000000002,0.024,-3312.0000000000036
2637,3,0.15400000000000003,0.064,-3312.000000000011
1675,3,0.13,0.044000000000000004,-3316.0
168,13,0.156,0.012,-3318.0
169,14,0.158,0.012,-3318.0
170,14,0.16,0.012,-3318.0
1180,3,0.09,0.034,-3318.0000000000036
788,3,0.066,0.026000000000000002,-3322.0
1798,5,0.186,0.046000000000000006,-3324.0000000000073
1099,4,0.118,0.032,-3326.0000000000036
413,5,0.076,0.018000000000000002,-3329.0
982,3,0.074,0.03,-3329.9999999999964
1703,5,0.186,0.044000000000000004,-3335.0000000000036
803,4,0.096,0.026000000000000002,-3335.999999999989
847,8,0.18400000000000002,0.026000000000000002,-3338.0
784,3,0.058,0.026000000000000002,-3339.000000000011
886,3,0.072,0.028000000000000004,-3340.000000000018
2154,3,0.138,0.054,-3340.9999999999964
802,4,0.094,0.026000000000000002,-3341.999999999989
702,4,0.08399999999999999,0.024,-3342.9999999999964
703,4,0.086,0.024,-3342.9999999999964
808,5,0.106,0.026000000000000002,-3350.0000000000036
1610,5,0.19,0.042,-3350.999999999989
253,10,0.136,0.014,-3355.0000000000036
890,3,0.08,0.028000000000000004,-3356.9999999999964
891,3,0.082,0.028000000000000004,-3356.9999999999964
696,3,0.072,0.024,-3363.0000000000036
3132,3,0.194,0.074,-3363.0000000000146
3133,3,0.196,0.074,-3363.0000000000146
3134,3,0.198,0.074,-3363.0000000000146
2829,3,0.158,0.068,-3364.0
1315,5,0.17,0.036000000000000004,-3366.0000000000073
799,4,0.088,0.026000000000000002,-3367.0
223,6,0.076,0.014,-3367.000000000011
27,7,0.064,0.01,-3376.0000000000036
172,14,0.164,0.012,-3377.9999999999964
2732,3,0.15400000000000003,0.066,-3381.0000000000073
2733,3,0.156,0.066,-3382.0000000000073
1093,4,0.106,0.032,-3383.0000000000036
85,18,0.18000000000000002,0.01,-3383.000000000011
86,19,0.18200000000000002,0.01,-3383.000000000011
1032,6,0.17400000000000002,0.03,-3385.0000000000036
1085,3,0.09,0.032,-3387.0
910,5,0.12,0.028000000000000004,-3387.0000000000146
1687,4,0.15400000000000003,0.044000000000000004,-3388.0
3693,3,0.17600000000000002,0.086,-3389.0
3788,3,0.17600000000000002,0.088,-3389.0
1323,6,0.186,0.036000000000000004,-3390.0000000000073
269,12,0.168,0.014,-3391.0
265,12,0.16,0.014,-3397.0
264,12,0.158,0.014,-3397.0
83,18,0.17600000000000002,0.01,-3398.0000000000073
1363,2,0.076,0.038,-3401.999999999989
840,7,0.17,0.026000000000000002,-3401.9999999999964
909,5,0.118,0.028000000000000004,-3403.0000000000146
976,3,0.062000000000000006,0.03,-3414.9999999999964
798,4,0.086,0.026000000000000002,-3422.9999999999964
84,18,0.17800000000000002,0.01,-3423.0000000000073
1300,4,0.14,0.036000000000000004,-3424.0
1463,3,0.086,0.04,-3427.0000000000036
1194,4,0.118,0.034,-3430.0000000000036
260,11,0.15000000000000002,0.014,-3430.0000000000036
358,10,0.156,0.016,-3431.0000000000036
926,6,0.15200000000000002,0.028000000000000004,-3431.0000000000073
411,4,0.072,0.018000000000000002,-3432.9999999999927
351,9,0.14200000000000002,0.016,-3434.0000000000036
352,9,0.14400000000000002,0.016,-3434.0000000000036
934,6,0.168,0.028000000000000004,-3434.0000000000036
933,6,0.166,0.028000000000000004,-3434.0000000000036
2636,3,0.15200000000000002,0.064,-3436.0000000000073
1324,6,0.188,0.036000000000000004,-3439.9999999999964
1411,5,0.17200000000000001,0.038,-3442.9999999999854
812,5,0.114,0.026000000000000002,-3446.0
1322,6,0.18400000000000002,0.036000000000000004,-3447.0
154,11,0.128,0.012,-3448.0000000000036
338,8,0.11599999999999999,0.016,-3448.0000000000146
357,10,0.15400000000000003,0.016,-3451.0000000000036
2731,3,0.15200000000000002,0.066,-3454.0000000000073
87,19,0.18400000000000002,0.01,-3460.000000000011
3692,3,0.17400000000000002,0.086,-3462.0000000000036
734,7,0.14800000000000002,0.024,-3463.0000000000036
733,7,0.14600000000000002,0.024,-3463.0000000000036
690,3,0.060000000000000005,0.024,-3463.9999999999927
600,4,0.06999999999999999,0.022,-3467.9999999999927
3691,3,0.17200000000000001,0.086,-3470.0
1090,4,0.09999999999999999,0.032,-3471.0000000000036
1091,4,0.102,0.032,-3471.0000000000036
1797,4,0.18400000000000002,0.046000000000000006,-3473.0000000000036
348,9,0.136,0.016,-3477.0
1313,5,0.166,0.036000000000000004,-3478.9999999999964
728,6,0.136,0.024,-3479.0
366,11,0.17200000000000001,0.016,-3479.9999999999964
1108,5,0.136,0.032,-3481.0000000000036
1116,5,0.15200000000000002,0.032,-3482.0000000000036
1115,5,0.15000000000000002,0.032,-3482.0000000000036
1702,5,0.18400000000000002,0.044000000000000004,-3484.0
942,7,0.18400000000000002,0.028000000000000004,-3486.0000000000073
468,11,0.186,0.018000000000000002,-3487.0000000000073
248,9,0.126,0.014,-3487.0000000000146
247,9,0.124,0.014,-3487.0000000000146
2255,3,0.15000000000000002,0.056,-3488.0000000000036
1078,3,0.076,0.032,-3489.0000000000036
82,18,0.17400000000000002,0.01,-3490.0000000000036
365,11,0.17,0.016,-3490.0000000000036
81,18,0.17200000000000001,0.01,-3490.0000000000036
89,19,0.188,0.01,-3490.000000000018
807,4,0.104,0.026000000000000002,-3492.0000000000036
21,6,0.052000000000000005,0.01,-3492.000000000018
1299,4,0.138,0.036000000000000004,-3497.0000000000036
1366,3,0.082,0.038,-3498.9999999999854
1365,3,0.08,0.038,-3498.9999999999854
1510,5,0.18000000000000002,0.04,-3499.9999999999927
1511,5,0.18200000000000002,0.04,-3499.9999999999927
1390,4,0.13,0.038,-3502.999999999989
1312,5,0.164,0.036000000000000004,-3503.9999999999927
925,6,0.15000000000000002,0.028000000000000004,-3504.000000000011
3131,3,0.192,0.074,-3505.000000000011
263,12,0.156,0.014,-3506.000000000011
1305,5,0.15000000000000002,0.036000000000000004,-3509.9999999999964
1462,3,0.08399999999999999,0.04,-3513.9999999999964
3130,3,0.19,0.074,-3515.000000000011
529,6,0.118,0.02,-3516.0000000000036
1796,4,0.18200000000000002,0.046000000000000006,-3521.9999999999964
1795,4,0.18000000000000002,0.046000000000000006,-3521.9999999999964
364,11,0.168,0.016,-3523.9999999999964
363,11,0.166,0.016,-3523.9999999999964
1212,5,0.15400000000000003,0.034,-3524.0000000000073
171,14,0.162,0.012,-3525.0
2730,3,0.15000000000000002,0.066,-3525.0000000000036
1092,4,0.104,0.032,-3525.0000000000036
431,7,0.112,0.018000000000000002,-3525.000000000011
2075,4,0.17,0.052000000000000005,-3527.9999999999927
1769,3,0.128,0.046000000000000006,-3529.0000000000036
1031,6,0.17200000000000001,0.03,-3532.0000000000073
1701,5,0.18200000000000002,0.044000000000000004,-3532.9999999999927
1700,5,0.18000000000000002,0.044000000000000004,-3532.9999999999927
1184,3,0.09799999999999999,0.034,-3533.0000000000036
1185,3,0.09999999999999999,0.034,-3533.0000000000036
1674,3,0.128,0.044000000000000004,-3540.0
2635,3,0.15000000000000002,0.064,-3540.0000000000036
608,4,0.086,0.022,-3541.0000000000036
433,7,0.11599999999999999,0.018000000000000002,-3552.000000000011
1485,4,0.13,0.04,-3555.0
342,8,0.124,0.016,-3557.000000000011
343,8,0.126,0.016,-3557.000000000011
88,19,0.186,0.01,-3559.0000000000327
1014,5,0.138,0.03,-3561.0000000000073
790,3,0.06999999999999999,0.026000000000000002,-3565.000000000011
845,7,0.18000000000000002,0.026000000000000002,-3566.999999999989
844,7,0.17800000000000002,0.026000000000000002,-3566.999999999989
416,5,0.082,0.018000000000000002,-3566.9999999999927
975,3,0.060000000000000005,0.03,-3568.000000000011
245,9,0.12,0.014,-3570.0000000000146
246,9,0.122,0.014,-3570.0000000000146
986,3,0.082,0.03,-3575.9999999999964
1509,5,0.17800000000000002,0.04,-3583.9999999999927
1022,6,0.15400000000000003,0.03,-3584.0000000000073
1203,4,0.136,0.034,-3585.0000000000036
1768,3,0.126,0.046000000000000006,-3588.0000000000036
362,11,0.164,0.016,-3590.0
846,7,0.18200000000000002,0.026000000000000002,-3591.999999999989
732,7,0.14400000000000002,0.024,-3596.0
731,6,0.14200000000000002,0.024,-3596.0
3127,3,0.18400000000000002,0.074,-3596.000000000011
3125,3,0.18000000000000002,0.074,-3596.000000000011
3128,3,0.186,0.074,-3596.000000000011
3129,3,0.188,0.074,-3596.000000000011
3126,3,0.18200000000000002,0.074,-3596.000000000011
932,6,0.164,0.028000000000000004,-3597.0
320,5,0.08,0.016,-3597.999999999989
1673,3,0.126,0.044000000000000004,-3599.0
23,6,0.056,0.01,-3600.0000000000255
1311,5,0.162,0.036000000000000004,-3601.0
430,7,0.11,0.018000000000000002,-3602.000000000011
266,12,0.162,0.014,-3603.0
1781,4,0.15200000000000002,0.046000000000000006,-3606.0000000000036
2727,3,0.14400000000000002,0.066,-3608.0000000000073
2728,3,0.14600000000000002,0.066,-3608.0000000000073
2729,3,0.14800000000000002,0.066,-3608.0000000000073
805,4,0.09999999999999999,0.026000000000000002,-3610.9999999999964
918,5,0.136,0.028000000000000004,-3612.0000000000073
2338,3,0.126,0.058,-3614.9999999999964
1686,4,0.15200000000000002,0.044000000000000004,-3617.0
2253,3,0.14600000000000002,0.056,-3623.0
2632,3,0.14400000000000002,0.064,-3623.0000000000073
2633,3,0.14600000000000002,0.064,-3623.0000000000073
2634,3,0.14800000000000002,0.064,-3623.0000000000073
2374,4,0.198,0.058,-3628.0000000000036
1461,3,0.082,0.04,-3633.9999999999964
806,4,0.102,0.026000000000000002,-3635.9999999999964
24,6,0.058,0.01,-3636.0000000000327
360,10,0.16,0.016,-3637.0000000000036
359,10,0.158,0.016,-3637.0000000000036
2236,2,0.112,0.056,-3638.0000000000036
341,8,0.122,0.016,-3640.000000000011
340,8,0.12,0.016,-3640.000000000011
1867,3,0.134,0.048,-3641.0000000000073
2828,3,0.156,0.068,-3641.000000000011
743,7,0.166,0.024,-3642.9999999999927
742,7,0.164,0.024,-3642.9999999999927
2168,4,0.166,0.054,-3642.9999999999964
2169,4,0.168,0.054,-3642.9999999999964
2254,3,0.14800000000000002,0.056,-3643.9999999999927
1275,3,0.09,0.036000000000000004,-3643.9999999999964
794,3,0.078,0.026000000000000002,-3646.0000000000036
3229,3,0.198,0.076,-3651.0000000000036
3227,3,0.194,0.076,-3651.0000000000036
3228,3,0.196,0.076,-3651.0000000000036
924,6,0.14800000000000002,0.028000000000000004,-3655.000000000011
923,6,0.14600000000000002,0.028000000000000004,-3655.000000000011
1273,3,0.086,0.036000000000000004,-3656.9999999999964
1272,3,0.08399999999999999,0.036000000000000004,-3656.9999999999964
1013,5,0.136,0.03,-3658.0000000000036
843,7,0.17600000000000002,0.026000000000000002,-3658.9999999999854
842,7,0.17400000000000002,0.026000000000000002,-3658.9999999999854
1021,6,0.15200000000000002,0.03,-3659.0000000000036
591,3,0.052000000000000005,0.022,-3659.0000000000146
1794,4,0.17800000000000002,0.046000000000000006,-3662.0
1558,3,0.086,0.042,-3666.0
1767,3,0.124,0.046000000000000006,-3669.0000000000036
80,17,0.17,0.01,-3669.9999999999964
2337,3,0.124,0.058,-3670.0
2336,3,0.122,0.058,-3670.0
1114,5,0.14800000000000002,0.032,-3671.0000000000073
1113,5,0.14600000000000002,0.032,-3671.0000000000073
2469,4,0.198,0.060000000000000005,-3672.0000000000036
1699,5,0.17800000000000002,0.044000000000000004,-3672.9999999999964
2372,4,0.194,0.058,-3677.0000000000036
2369,4,0.188,0.058,-3677.0000000000036
2370,4,0.19,0.058,-3677.0000000000036
2371,4,0.192,0.058,-3677.0000000000036
2373,4,0.196,0.058,-3677.0000000000036
1672,3,0.124,0.044000000000000004,-3680.0
1866,3,0.132,0.048,-3680.0000000000036
1896,4,0.192,0.048,-3691.9999999999964
1754,3,0.09799999999999999,0.046000000000000006,-3694.9999999999964
22,6,0.054,0.01,-3704.0000000000146
1581,4,0.132,0.042,-3708.0
69,15,0.14800000000000002,0.01,-3709.0000000000146
68,15,0.14600000000000002,0.01,-3709.0000000000146
689,3,0.058,0.024,-3710.000000000018
1659,3,0.09799999999999999,0.044000000000000004,-3712.9999999999927
1289,4,0.118,0.036000000000000004,-3719.0
1753,3,0.096,0.046000000000000006,-3719.0000000000036
1865,3,0.13,0.048,-3720.0000000000036
2468,4,0.196,0.060000000000000005,-3721.0000000000036
2464,4,0.188,0.060000000000000005,-3721.0000000000036
2465,4,0.19,0.060000000000000005,-3721.0000000000036
2466,4,0.192,0.060000000000000005,-3721.0000000000036
2467,4,0.194,0.060000000000000005,-3721.0000000000036
1175,3,0.08,0.034,-3721.000000000011
1793,4,0.17600000000000002,0.046000000000000006,-3726.0
1389,4,0.128,0.038,-3726.999999999989
1658,3,0.096,0.044000000000000004,-3730.0
606,4,0.082,0.022,-3731.0000000000036
605,4,0.08,0.022,-3731.0000000000036
1696,4,0.17200000000000001,0.044000000000000004,-3732.0
834,7,0.158,0.026000000000000002,-3732.999999999989
835,7,0.16,0.026000000000000002,-3732.999999999989
1507,5,0.17400000000000002,0.04,-3735.9999999999964
1506,5,0.17200000000000001,0.04,-3735.9999999999964
1698,4,0.17600000000000002,0.044000000000000004,-3736.9999999999964
361,11,0.162,0.016,-3737.0000000000036
67,15,0.14400000000000002,0.01,-3740.000000000011
66,15,0.14200000000000002,0.01,-3740.000000000011
931,6,0.162,0.028000000000000004,-3744.0000000000036
1580,4,0.13,0.042,-3748.0
744,7,0.168,0.024,-3748.0
1112,5,0.14400000000000002,0.032,-3749.0
1111,5,0.14200000000000002,0.032,-3749.0
506,4,0.072,0.02,-3751.0000000000036
432,7,0.114,0.018000000000000002,-3751.0000000000146
661,9,0.192,0.022,-3751.9999999999964
660,9,0.19,0.022,-3751.9999999999964
1766,3,0.122,0.046000000000000006,-3752.0000000000036
1765,3,0.12,0.046000000000000006,-3752.0000000000036
2826,3,0.15200000000000002,0.068,-3753.9999999999964
1508,5,0.17600000000000002,0.04,-3754.0
2827,3,0.15400000000000003,0.068,-3757.0000000000036
249,10,0.128,0.014,-3758.000000000011
250,10,0.13,0.014,-3759.0000000000146
252,10,0.134,0.014,-3759.0000000000146
251,10,0.132,0.014,-3759.0000000000146
2726,3,0.14200000000000002,0.066,-3760.0000000000036
1173,3,0.076,0.034,-3761.0000000000036
1670,3,0.12,0.044000000000000004,-3763.0
1671,3,0.122,0.044000000000000004,-3763.0
1174,3,0.078,0.034,-3765.0000000000036
793,3,0.076,0.026000000000000002,-3766.0000000000036
2825,3,0.15000000000000002,0.068,-3768.0000000000036
1605,5,0.18000000000000002,0.042,-3769.9999999999964
1606,5,0.18200000000000002,0.042,-3769.9999999999964
1308,5,0.156,0.036000000000000004,-3772.0
1309,5,0.158,0.036000000000000004,-3772.0
1310,5,0.16,0.036000000000000004,-3772.0
1374,3,0.09799999999999999,0.038,-3774.999999999982
2631,3,0.14200000000000002,0.064,-3775.0000000000036
2152,3,0.134,0.054,-3776.0000000000036
1962,3,0.134,0.05,-3776.000000000011
1484,4,0.128,0.04,-3779.0
2252,3,0.14400000000000002,0.056,-3779.000000000011
1879,4,0.158,0.048,-3781.0000000000036
651,8,0.17200000000000001,0.022,-3786.0
652,8,0.17400000000000002,0.022,-3786.0
1895,4,0.19,0.048,-3787.9999999999964
3226,3,0.192,0.076,-3793.0
922,6,0.14400000000000002,0.028000000000000004,-3796.0000000000073
921,6,0.14200000000000002,0.028000000000000004,-3796.0000000000073
1373,3,0.096,0.038,-3799.9999999999927
318,5,0.076,0.016,-3801.000000000018
3225,3,0.19,0.076,-3803.0
1894,4,0.188,0.048,-3803.0000000000036
1401,5,0.15200000000000002,0.038,-3803.999999999989
653,9,0.17600000000000002,0.022,-3804.0000000000036
65,15,0.14,0.01,-3806.000000000018
64,14,0.138,0.01,-3806.000000000018
3124,3,0.17800000000000002,0.074,-3812.0000000000073
2151,3,0.132,0.054,-3815.0
1961,3,0.132,0.05,-3815.0000000000073
1288,4,0.11599999999999999,0.036000000000000004,-3817.0000000000036
1287,4,0.114,0.036000000000000004,-3817.0000000000036
1592,4,0.15400000000000003,0.042,-3820.0
1780,4,0.15000000000000002,0.046000000000000006,-3822.0
1792,4,0.17400000000000002,0.046000000000000006,-3822.0
465,10,0.18000000000000002,0.018000000000000002,-3825.0
32,8,0.074,0.01,-3826.0000000000255
1604,5,0.17800000000000002,0.042,-3826.9999999999927
344,8,0.128,0.016,-3828.0000000000073
1791,4,0.17200000000000001,0.046000000000000006,-3832.0000000000073
1697,4,0.17400000000000002,0.044000000000000004,-3832.9999999999964
1685,4,0.15000000000000002,0.044000000000000004,-3832.9999999999964
2725,3,0.14,0.066,-3833.0000000000073
1483,4,0.126,0.04,-3838.0
77,17,0.164,0.01,-3838.0000000000036
1369,3,0.088,0.038,-3842.9999999999927
1878,4,0.156,0.048,-3843.0
1877,4,0.15400000000000003,0.048,-3843.0
2824,3,0.14800000000000002,0.068,-3847.0
2823,3,0.14600000000000002,0.068,-3847.0
70,16,0.15000000000000002,0.01,-3847.0000000000036
1020,6,0.15000000000000002,0.03,-3848.0000000000073
2630,3,0.14,0.064,-3848.0000000000073
1019,5,0.14800000000000002,0.03,-3848.0000000000073
1018,5,0.14600000000000002,0.03,-3848.0000000000073
1991,4,0.192,0.05,-3851.0
414,5,0.078,0.018000000000000002,-3851.0000000000073
2150,3,0.13,0.054,-3855.0
1960,3,0.13,0.05,-3855.0000000000073
1496,4,0.15200000000000002,0.04,-3856.0
2251,3,0.14200000000000002,0.056,-3856.0000000000036
1469,3,0.09799999999999999,0.04,-3857.9999999999927
984,3,0.078,0.03,-3866.0000000000036
466,11,0.18200000000000002,0.018000000000000002,-3866.9999999999964
3123,3,0.17600000000000002,0.074,-3867.000000000011
3122,3,0.17400000000000002,0.074,-3867.000000000011
811,5,0.112,0.026000000000000002,-3869.9999999999964
1298,4,0.136,0.036000000000000004,-3874.0
319,5,0.078,0.016,-3875.0000000000146
469,11,0.188,0.018000000000000002,-3883.0
3223,3,0.186,0.076,-3884.0
3220,3,0.18000000000000002,0.076,-3884.0
3224,3,0.188,0.076,-3884.0
3222,3,0.18400000000000002,0.076,-3884.0
3221,3,0.18200000000000002,0.076,-3884.0
2057,3,0.134,0.052000000000000005,-3884.9999999999964
609,4,0.088,0.022,-3885.0000000000073
1208,5,0.14600000000000002,0.034,-3890.0000000000073
1209,5,0.14800000000000002,0.034,-3890.0000000000073
1207,5,0.14400000000000002,0.034,-3890.0000000000073
801,4,0.092,0.026000000000000002,-3893.0000000000036
225,6,0.08,0.014,-3896.0000000000036
1103,4,0.126,0.032,-3900.0000000000036
1102,4,0.124,0.032,-3900.0000000000036
2335,3,0.12,0.058,-3903.0000000000036
1410,5,0.17,0.038,-3906.9999999999964
451,9,0.15200000000000002,0.018000000000000002,-3907.0000000000036
1307,5,0.15400000000000003,0.036000000000000004,-3909.0000000000036
741,7,0.162,0.024,-3912.9999999999964
825,6,0.14,0.026000000000000002,-3913.9999999999964
824,6,0.138,0.026000000000000002,-3913.9999999999964
463,10,0.17600000000000002,0.018000000000000002,-3916.9999999999964
464,10,0.17800000000000002,0.018000000000000002,-3916.9999999999964
222,6,0.074,0.014,-3917.0000000000146
1482,4,0.124,0.04,-3919.0
345,9,0.13,0.016,-3920.0000000000036
347,9,0.134,0.016,-3920.0000000000036
346,9,0.132,0.016,-3920.0000000000036
1372,3,0.094,0.038,-3920.999999999989
1990,4,0.19,0.05,-3923.0
2056,3,0.132,0.052000000000000005,-3923.9999999999927
564,10,0.188,0.02,-3924.000000000011
188,17,0.196,0.012,-3925.000000000011
189,17,0.198,0.012,-3925.000000000011
187,17,0.194,0.012,-3925.000000000011
1017,5,0.14400000000000002,0.03,-3926.0
1016,5,0.14200000000000002,0.03,-3926.0
1601,5,0.17200000000000001,0.042,-3928.9999999999964
1602,5,0.17400000000000002,0.042,-3928.9999999999964
2822,3,0.14400000000000002,0.068,-3930.0000000000036
2821,3,0.14200000000000002,0.068,-3930.0000000000036
244,9,0.118,0.014,-3933.0000000000146
2250,3,0.14,0.056,-3942.9999999999964
1864,3,0.128,0.048,-3944.0000000000036
810,5,0.11,0.026000000000000002,-3946.9999999999964
1603,5,0.17600000000000002,0.042,-3947.0
2368,4,0.186,0.058,-3947.0000000000036
507,4,0.074,0.02,-3950.0000000000036
3120,3,0.17,0.074,-3953.000000000011
3121,3,0.17200000000000001,0.074,-3953.000000000011
1752,3,0.094,0.046000000000000006,-3954.0000000000073
546,8,0.15200000000000002,0.02,-3956.0000000000036
1468,3,0.096,0.04,-3957.0
1271,3,0.082,0.036000000000000004,-3957.9999999999964
1409,5,0.168,0.038,-3958.9999999999854
33,8,0.076,0.01,-3962.000000000029
2055,3,0.13,0.052000000000000005,-3963.9999999999927
462,10,0.17400000000000002,0.018000000000000002,-3964.0000000000036
1657,3,0.094,0.044000000000000004,-3965.0000000000036
1579,4,0.128,0.042,-3972.0
1467,3,0.094,0.04,-3974.0
156,11,0.132,0.012,-3978.000000000011
155,11,0.13,0.012,-3978.000000000011
157,12,0.134,0.012,-3978.000000000011
1101,4,0.122,0.032,-3983.0000000000036
